date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:56:08	1466/1466	---M--	200	added ('OK')	image/webp	etag:%225ba-679e3afa-fe771ac558e60c01;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/shape-bulb.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/shape-bulb.webp	(from https://html.topylo.com/istudy-prv/about-online-course.html)
21:56:08	370/370	---M--	200	added ('OK')	image/webp	etag:%22172-679e3afa-3101fbc43f437b1b;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/e-shape.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/e-shape.webp	(from https://html.topylo.com/istudy-prv/about-online-course.html)
21:56:09	768/768	---M--	200	added ('OK')	image/webp	etag:%22300-679e3afa-c436dee247671345;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/shape-lab.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/shape-lab.webp	(from https://html.topylo.com/istudy-prv/about-online-course.html)
21:56:10	100674/100674	---M--	200	added ('OK')	image/webp	etag:%2218942-679e3afa-1a09854f439ffbb6;;;%22	https://html.topylo.com/istudy-prv/assets/images/about/about-modern-schooling.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/about/about-modern-schooling.webp	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:11	1738/1738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226ca-679e3afa-8505bbffa151a72e;br%22	https://html.topylo.com/istudy-prv/assets/images/icon/handshake.svg	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/icon/handshake.svg	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:11	58738/58738	---M--	200	added ('OK')	image/webp	etag:%22e572-679e3afa-24b52335147a602a;;;%22	https://html.topylo.com/istudy-prv/assets/images/mission/modern-mission.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/mission/modern-mission.webp	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:11	7142/7142	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221be6-679e3afa-a0dad0d89ae17451;br%22	https://html.topylo.com/istudy-prv/assets/images/icon/innovation.svg	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/icon/innovation.svg	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:12	6452/6452	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221934-679e3afa-b3829c92e2f5cc06;br%22	https://html.topylo.com/istudy-prv/assets/images/icon/excellence.svg	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/icon/excellence.svg	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:12	40948/40948	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229ff4-679e3afa-3b48532441ef017;br%22	https://html.topylo.com/istudy-prv/assets/images/icon/text-books.svg	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/icon/text-books.svg	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:13	5284/5284	---M--	200	added ('OK')	image/webp	etag:%2214a4-679e3afa-6f90f2f5bac43375;;;%22	https://html.topylo.com/istudy-prv/assets/images/instructor/instructor-thumb-18.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/instructor/instructor-thumb-18.webp	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:14	8896/8896	---M--	200	added ('OK')	image/webp	etag:%2222c0-679e3afa-56bc2f81a4160fac;;;%22	https://html.topylo.com/istudy-prv/assets/images/instructor/instructor-thumb-19.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/instructor/instructor-thumb-19.webp	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:14	5062/5062	---M--	200	added ('OK')	image/webp	etag:%2213c6-679e3afa-bd89fd4924944fa2;;;%22	https://html.topylo.com/istudy-prv/assets/images/instructor/instructor-thumb-20.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/instructor/instructor-thumb-20.webp	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:15	3888/3888	---M--	200	added ('OK')	image/webp	etag:%22f30-679e3afa-e614b6ae50319bfd;;;%22	https://html.topylo.com/istudy-prv/assets/images/instructor/instructor-thumb-21.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/instructor/instructor-thumb-21.webp	(from https://html.topylo.com/istudy-prv/about-modern-schooling.html)
21:56:16	42234/42234	---M--	200	added ('OK')	image/webp	etag:%22a4fa-679e3afa-5de65729ac7debcd;;;%22	https://html.topylo.com/istudy-prv/assets/images/about/promotion-thumb-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/about/promotion-thumb-1.webp	(from https://html.topylo.com/istudy-prv/about-kindergarten.html)
21:56:17	45848/45848	---M--	200	added ('OK')	image/webp	etag:%22b318-679e3afa-8dd4363e95647226;;;%22	https://html.topylo.com/istudy-prv/assets/images/about/promotion-thumb-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/about/promotion-thumb-2.webp	(from https://html.topylo.com/istudy-prv/about-kindergarten.html)
21:56:17	73420/73420	---M--	200	added ('OK')	image/webp	etag:%2211ecc-679e3afa-4e9e3a4b2e796e1c;;;%22	https://html.topylo.com/istudy-prv/assets/images/breadcrumb/quran-breadcrumb.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/breadcrumb/quran-breadcrumb.webp	(from https://html.topylo.com/istudy-prv/about-quran-learning.html)
21:56:18	76080/76080	---M--	200	added ('OK')	image/webp	etag:%2212930-679e3afa-aadeaf35e6269a9c;;;%22	https://html.topylo.com/istudy-prv/assets/images/story/story-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/story/story-1.webp	(from https://html.topylo.com/istudy-prv/about-quran-learning.html)
21:56:18	34760/34760	---M--	200	added ('OK')	image/webp	etag:%2287c8-679e3afa-9340b00a9a42f4b2;;;%22	https://html.topylo.com/istudy-prv/assets/images/story/story-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/story/story-2.webp	(from https://html.topylo.com/istudy-prv/about-quran-learning.html)
21:56:19	25606/25606	---M--	200	added ('OK')	image/webp	etag:%226406-679e3afa-887c42b6c64c775a;;;%22	https://html.topylo.com/istudy-prv/assets/images/story/story-3.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/story/story-3.webp	(from https://html.topylo.com/istudy-prv/about-quran-learning.html)
21:56:19	692/692	---M--	200	added ('OK')	image/webp	etag:%222b4-679e3afa-264d8b989fc865b;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/testimonial-quotes.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/testimonial-quotes.webp	(from https://html.topylo.com/istudy-prv/about-quran-learning.html)
21:56:20	5432/5432	---M--	200	added ('OK')	image/webp	etag:%221538-679e3afa-bbd6b96425d35dd;;;%22	https://html.topylo.com/istudy-prv/assets/images/joining/journey-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/joining/journey-1.webp	(from https://html.topylo.com/istudy-prv/become-instructor.html)
21:56:20	8390/8390	---M--	200	added ('OK')	image/webp	etag:%2220c6-679e3afa-b04c776ae854f19e;;;%22	https://html.topylo.com/istudy-prv/assets/images/joining/journey-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/joining/journey-2.webp	(from https://html.topylo.com/istudy-prv/become-instructor.html)
21:56:20	6468/6468	---M--	200	added ('OK')	image/webp	etag:%221944-679e3afa-f5e41e8df300dfd7;;;%22	https://html.topylo.com/istudy-prv/assets/images/joining/journey-3.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/joining/journey-3.webp	(from https://html.topylo.com/istudy-prv/become-instructor.html)
21:56:21	30894/30894	---M--	200	added ('OK')	image/webp	etag:%2278ae-679e3afa-78fde2a08a2d7586;;;%22	https://html.topylo.com/istudy-prv/assets/images/joining/joining-image.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/joining/joining-image.webp	(from https://html.topylo.com/istudy-prv/become-instructor.html)
21:56:22	5850/5850	---M--	200	added ('OK')	image/webp	etag:%2216da-679e3afa-77e7a760692bde53;;;%22	https://html.topylo.com/istudy-prv/assets/images/joining/successfully.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/joining/successfully.webp	(from https://html.topylo.com/istudy-prv/become-instructor.html)
21:56:23	76188/76188	---M--	200	added ('OK')	image/webp	etag:%221299c-679e3afa-319352217a86eb84;;;%22	https://html.topylo.com/istudy-prv/assets/images/event/event-img-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/event/event-img-1.webp	(from https://html.topylo.com/istudy-prv/event.html)
21:56:23	97640/97640	---M--	200	added ('OK')	image/webp	etag:%2217d68-679e3afa-b9397d48cd90c306;;;%22	https://html.topylo.com/istudy-prv/assets/images/event/event-img-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/event/event-img-2.webp	(from https://html.topylo.com/istudy-prv/event.html)
21:56:24	71258/71258	---M--	200	added ('OK')	image/webp	etag:%221165a-679e3afa-a8871553d4cea2af;;;%22	https://html.topylo.com/istudy-prv/assets/images/event/event-img-3.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/event/event-img-3.webp	(from https://html.topylo.com/istudy-prv/event.html)
21:56:24	42786/42786	---M--	200	added ('OK')	image/webp	etag:%22a722-679e3afa-138526d51bdb593d;;;%22	https://html.topylo.com/istudy-prv/assets/images/event/event-img-5.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/event/event-img-5.webp	(from https://html.topylo.com/istudy-prv/event.html)
21:56:25	91122/91122	---M--	200	added ('OK')	image/webp	etag:%22163f2-679e3afa-27877b9ff593daed;;;%22	https://html.topylo.com/istudy-prv/assets/images/event/event-img-4.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/event/event-img-4.webp	(from https://html.topylo.com/istudy-prv/event.html)
21:56:25	70910/70910	---M--	200	added ('OK')	image/webp	etag:%22114fe-679e3afa-646b950936fb66c9;;;%22	https://html.topylo.com/istudy-prv/assets/images/event/event-img-6.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/event/event-img-6.webp	(from https://html.topylo.com/istudy-prv/event.html)
21:56:26	74380/74380	---M--	200	added ('OK')	image/webp	etag:%221228c-679e3afa-291abff600b29037;;;%22	https://html.topylo.com/istudy-prv/assets/images/event/event-details-thumb.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/event/event-details-thumb.webp	(from https://html.topylo.com/istudy-prv/event-details.html)
21:56:26	41808/41808	---M--	200	added ('OK')	image/webp	etag:%22a350-679e3afa-7c7fcbab34aeadaa;;;%22	https://html.topylo.com/istudy-prv/assets/images/event/webinar-video-thumb.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/event/webinar-video-thumb.webp	(from https://html.topylo.com/istudy-prv/webinar-details.html)
21:56:27	9182/9182	---M--	200	added ('OK')	image/webp	etag:%2223de-679e3afa-836f18a6f01986f0;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-bg-7.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-bg-7.webp	(from https://html.topylo.com/istudy-prv/courses.html)
21:56:27	7008/7008	---M--	200	added ('OK')	image/webp	etag:%221b60-679e3afa-a6c327ab6fce9bd4;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-instructor-7.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-instructor-7.webp	(from https://html.topylo.com/istudy-prv/courses.html)
21:56:27	9232/9232	---M--	200	added ('OK')	image/webp	etag:%222410-679e3afa-58302fe89333142b;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-bg-8.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-bg-8.webp	(from https://html.topylo.com/istudy-prv/courses.html)
21:56:27	10826/10826	---M--	200	added ('OK')	image/webp	etag:%222a4a-679e3afa-55ea4222be82602f;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-instructor-8.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-instructor-8.webp	(from https://html.topylo.com/istudy-prv/courses.html)
21:56:28	9096/9096	---M--	200	added ('OK')	image/webp	etag:%222388-679e3afa-81c3170d32ac7932;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-bg-9.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-bg-9.webp	(from https://html.topylo.com/istudy-prv/courses.html)
21:56:29	6866/6866	---M--	200	added ('OK')	image/webp	etag:%221ad2-679e3afa-52d81f42670fd721;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-instructor-9.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-instructor-9.webp	(from https://html.topylo.com/istudy-prv/courses.html)
21:56:29	610/610	---M--	200	added ('OK')	image/webp	etag:%22262-679e3afa-a68445fc5a58a31b;;;%22	https://html.topylo.com/istudy-prv/assets/images/brand/brand-img-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/brand/brand-img-2.webp	(from https://html.topylo.com/istudy-prv/courses.html)
21:56:30	1128/1128	---M--	200	added ('OK')	image/webp	etag:%22468-679e3afa-44afce980cb889d0;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-3-bg-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-3-bg-1.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:30	4132/4132	---M--	200	added ('OK')	image/webp	etag:%221024-679e3afa-30b4833eba18ed45;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/html.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/html.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:30	1062/1062	---M--	200	added ('OK')	image/webp	etag:%22426-679e3afa-6bcaa37edeaca5a9;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-3-bg-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-3-bg-2.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:30	6666/6666	---M--	200	added ('OK')	image/webp	etag:%221a0a-679e3afa-e9057f8902b19b19;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/java.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/java.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:31	1284/1284	---M--	200	added ('OK')	image/webp	etag:%22504-679e3afa-6843c205bffbaf91;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-3-bg-3.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-3-bg-3.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:32	7050/7050	---M--	200	added ('OK')	image/webp	etag:%221b8a-679e3afa-b0cc0399caf0622;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/wordpress.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/wordpress.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:32	1204/1204	---M--	200	added ('OK')	image/webp	etag:%224b4-679e3afa-652b38c514f80f0c;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-3-bg-4.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-3-bg-4.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:32	1676/1676	---M--	200	added ('OK')	image/webp	etag:%2268c-679e3afa-5b897b27716fe949;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/angular.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/angular.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:33	1374/1374	---M--	200	added ('OK')	image/webp	etag:%2255e-679e3afa-22a25f56ac74182;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-3-bg-5.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-3-bg-5.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:33	11198/11198	---M--	200	added ('OK')	image/webp	etag:%222bbe-679e3afa-f1e0be18f2649464;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/laravel.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/laravel.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:34	1230/1230	---M--	200	added ('OK')	image/webp	etag:%224ce-679e3afa-bf7e448efb44ae6;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-3-bg-6.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-3-bg-6.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:34	13652/13652	---M--	200	added ('OK')	image/webp	etag:%223554-679e3afa-e22e8755d703c922;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/inertiajs.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/inertiajs.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:34	1488/1488	---M--	200	added ('OK')	image/webp	etag:%225d0-679e3afa-bd759d6a7f36e661;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-3-bg-7.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-3-bg-7.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:34	4814/4814	---M--	200	added ('OK')	image/webp	etag:%2212ce-679e3afa-101cd44f2bb5a084;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/javascript.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/javascript.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:35	1474/1474	---M--	200	added ('OK')	image/webp	etag:%225c2-679e3afa-2b57736b1ce87421;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-3-bg-8.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-3-bg-8.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:35	3744/3744	---M--	200	added ('OK')	image/webp	etag:%22ea0-679e3afa-1b871e0e462bd69a;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/illustrator.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/illustrator.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:36	1408/1408	---M--	200	added ('OK')	image/webp	etag:%22580-679e3afa-7ef9e1cc9dbb6ab3;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-3-bg-9.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-3-bg-9.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:36	4126/4126	---M--	200	added ('OK')	image/webp	etag:%22101e-679e3afa-b6baa6a774ee489b;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/photoshop.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/photoshop.webp	(from https://html.topylo.com/istudy-prv/courses-grid-three.html)
21:56:37	27496/27496	---M--	200	added ('OK')	image/webp	etag:%226b68-679e3afa-105e9ed8cedd351b;;;%22	https://html.topylo.com/istudy-prv/assets/images/program/home-program-4.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/program/home-program-4.webp	(from https://html.topylo.com/istudy-prv/courses-grid-five.html)
21:56:38	41802/41802	---M--	200	added ('OK')	image/webp	etag:%22a34a-679e3afa-c681ef460dd5dc3c;;;%22	https://html.topylo.com/istudy-prv/assets/images/program/home-program-5.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/program/home-program-5.webp	(from https://html.topylo.com/istudy-prv/courses-grid-five.html)
21:56:39	37346/37346	---M--	200	added ('OK')	image/webp	etag:%2291e2-679e3afa-2b4be609555898af;;;%22	https://html.topylo.com/istudy-prv/assets/images/program/home-program-6.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/program/home-program-6.webp	(from https://html.topylo.com/istudy-prv/courses-grid-five.html)
21:56:40	20382/20382	---M--	200	added ('OK')	image/webp	etag:%224f9e-679e3afa-d0e9620278edeb4;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/course-video.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/course-video.webp	(from https://html.topylo.com/istudy-prv/courses-details.html)
21:56:40	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Apr%202025%2007:41:12%20GMT	https://html.topylo.com/istudy-prv/about.html	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/about.html	(from https://html.topylo.com/istudy-prv/kindergarten-program-details.html)
21:56:41	21162/21162	---M--	200	added ('OK')	image/webp	etag:%2252aa-679e3afa-bce4c9fffb30f6ca;;;%22	https://html.topylo.com/istudy-prv/assets/images/program/details-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/program/details-1.webp	(from https://html.topylo.com/istudy-prv/kindergarten-program-details.html)
21:56:42	31174/31174	---M--	200	added ('OK')	image/webp	etag:%2279c6-679e3afa-71e525f4b9c00736;;;%22	https://html.topylo.com/istudy-prv/assets/images/program/details-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/program/details-2.webp	(from https://html.topylo.com/istudy-prv/kindergarten-program-details.html)
21:56:42	1546/1546	---M--	200	added ('OK')	image/webp	etag:%2260a-679e3afa-40e4064e72b89c5e;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/banner-4-shape-5.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/banner-4-shape-5.webp	(from https://html.topylo.com/istudy-prv/kindergarten-program-details.html)
21:56:43	344/344	---M--	200	added ('OK')	image/webp	etag:%22158-679e3afa-223e923898d46a42;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/banner-4-shape-3.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/banner-4-shape-3.webp	(from https://html.topylo.com/istudy-prv/kindergarten-program-details.html)
21:56:43	204/204	---M--	200	added ('OK')	image/webp	etag:%22cc-679e3afa-b2383f924c3cc694;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/banner-4-shape-1.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/banner-4-shape-1.webp	(from https://html.topylo.com/istudy-prv/kindergarten-program-details.html)
21:56:44	628/628	---M--	200	added ('OK')	image/webp	etag:%22274-679e3afa-292da59c200e5eaf;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/banner-4-shape-2.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/banner-4-shape-2.webp	(from https://html.topylo.com/istudy-prv/kindergarten-program-details.html)
21:56:45	87716/87716	---M--	200	added ('OK')	image/webp	etag:%22156a4-679e3afa-e20ef091b77ec0fa;;;%22	https://html.topylo.com/istudy-prv/assets/images/cta/cta-six-thumb.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/cta/cta-six-thumb.webp	(from https://html.topylo.com/istudy-prv/kindergarten-program-details.html)
21:56:45	97400/97400	---M--	200	added ('OK')	image/webp	etag:%2217c78-679e3afa-fb5600c01b8d14d;;;%22	https://html.topylo.com/istudy-prv/assets/images/course/lesson-prev.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/course/lesson-prev.webp	(from https://html.topylo.com/istudy-prv/course-lesson.html)
21:56:45	3666/3666	---M--	200	added ('OK')	image/webp	etag:%22e52-679e3afa-8aaf81e4c835dda0;;;%22	https://html.topylo.com/istudy-prv/assets/images/shape/select-thumb.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/shape/select-thumb.webp	(from https://html.topylo.com/istudy-prv/create-course.html)
21:56:46	26510/26510	---M--	200	added ('OK')	image/webp	etag:%22678e-679e3afa-7cf4bcae59134f3d;;;%22	https://html.topylo.com/istudy-prv/assets/images/certificat/01.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/certificat/01.webp	(from https://html.topylo.com/istudy-prv/create-course.html)
21:56:46	21078/21078	---M--	200	added ('OK')	image/webp	etag:%225256-679e3afa-5eacbe2ce053349d;;;%22	https://html.topylo.com/istudy-prv/assets/images/certificat/03.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/certificat/03.webp	(from https://html.topylo.com/istudy-prv/create-course.html)
21:56:46	23918/23918	---M--	200	added ('OK')	image/webp	etag:%225d6e-679e3afa-444d5241efa15d3d;;;%22	https://html.topylo.com/istudy-prv/assets/images/certificat/02.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/certificat/02.webp	(from https://html.topylo.com/istudy-prv/create-course.html)
21:56:47	28020/28020	---M--	200	added ('OK')	image/webp	etag:%226d74-679e3afa-e4189ebc1ba1b9da;;;%22	https://html.topylo.com/istudy-prv/assets/images/certificat/05.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/certificat/05.webp	(from https://html.topylo.com/istudy-prv/create-course.html)
21:56:47	28322/28322	---M--	200	added ('OK')	image/webp	etag:%226ea2-679e3afa-27ac5aca317e62b9;;;%22	https://html.topylo.com/istudy-prv/assets/images/certificat/04.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/certificat/04.webp	(from https://html.topylo.com/istudy-prv/create-course.html)
21:56:47	25440/25440	---M--	200	added ('OK')	image/webp	etag:%226360-679e3afa-2d6b452ddbf617a;;;%22	https://html.topylo.com/istudy-prv/assets/images/certificat/06.webp	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/certificat/06.webp	(from https://html.topylo.com/istudy-prv/create-course.html)
21:56:48	10843/10843	---M--	200	added ('OK')	image/png	etag:%222a5b-679e3afa-8217652d9521c364;;;%22	https://html.topylo.com/istudy-prv/assets/images/faq/faq-shape.png	C:/Users/dell/Desktop/University%20UOB/html.topylo.com/istudy-prv/assets/images/faq/faq-shape.png	(from https://html.topylo.com/istudy-prv/faq.html)
